"parm_id";"industry";"cartel";"detected";"nTc";"rep_off";"start";"end";"duration";"lduration";"n_firms";"sigma_start";"in_cartel";"nfirms2";"nfirms3";"sigma2";"sigma3";"nfirms_sigma"
21;246;1;1;1;0;1;157;157;5.06259503302697;5;0.2;1;25;125;0.04;0.008;1
21;246;2;1;2;1;159;376;218;5.3890717298165;5;0.2;1;25;125;0.04;0.008;1
21;246;3;1;3;1;378;400;23;3.17805383034795;5;0.2;1;25;125;0.04;0.008;1
21;246;4;1;4;1;402;451;50;3.93182563272433;5;0.2;1;25;125;0.04;0.008;1
21;246;5;0;4;1;453;1000;548;6.30809844150953;5;0.2;1;25;125;0.04;0.008;1
22;246;1;1;1;0;1;823;823;6.71417052990947;5;0.25;1;25;125;0.0625;0.015625;1.25
22;246;2;0;1;0;825;1000;176;5.17614973257383;5;0.25;1;25;125;0.0625;0.015625;1.25
23;246;1;1;1;0;1;89;89;4.49980967033027;5;0.3;1;25;125;0.09;0.027;1.5
23;246;2;1;2;1;91;372;282;5.64544689764324;5;0.3;1;25;125;0.09;0.027;1.5
23;246;3;1;3;1;374;618;245;5.50533153593236;5;0.3;1;25;125;0.09;0.027;1.5
23;246;4;0;3;1;620;1000;381;5.94542060860658;5;0.3;1;25;125;0.09;0.027;1.5
24;246;1;1;1;0;1;50;50;3.93182563272433;5;0.35;1;25;125;0.1225;0.042875;1.75
24;246;2;1;2;1;52;101;50;3.93182563272433;5;0.35;1;25;125;0.1225;0.042875;1.75
24;246;3;1;3;1;103;448;346;5.84932477994686;5;0.35;1;25;125;0.1225;0.042875;1.75
24;246;4;1;4;1;450;623;174;5.16478597392351;5;0.35;1;25;125;0.1225;0.042875;1.75
24;246;5;1;5;1;625;907;283;5.64897423816121;5;0.35;1;25;125;0.1225;0.042875;1.75
24;246;6;0;5;1;909;1000;92;4.53259949315326;5;0.35;1;25;125;0.1225;0.042875;1.75
25;246;1;0;0;0;1;45;45;3.8286413964891;6;0.1;1;36;216;0.01;0.001;0.6
25;246;2;0;0;0;47;47;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;246;3;0;0;0;53;63;11;2.484906649788;6;0.1;1;36;216;0.01;0.001;0.6
25;246;4;0;0;0;75;75;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;246;5;0;0;0;77;79;3;1.38629436111989;6;0.1;1;36;216;0.01;0.001;0.6
25;246;6;0;0;0;83;89;7;2.07944154167984;6;0.1;1;36;216;0.01;0.001;0.6
25;246;7;0;0;0;91;107;17;2.89037175789616;6;0.1;1;36;216;0.01;0.001;0.6
25;246;8;0;0;0;109;149;41;3.73766961828337;6;0.1;1;36;216;0.01;0.001;0.6
25;246;9;0;0;0;151;165;15;2.77258872223978;6;0.1;1;36;216;0.01;0.001;0.6
25;246;10;0;0;0;173;173;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;246;11;0;0;0;175;175;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;246;12;0;0;0;187;187;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;246;13;0;0;0;203;221;19;2.99573227355399;6;0.1;1;36;216;0.01;0.001;0.6
25;246;14;0;0;0;223;237;15;2.77258872223978;6;0.1;1;36;216;0.01;0.001;0.6
25;246;15;0;0;0;239;239;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;246;16;0;0;0;563;563;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;246;17;0;0;0;565;565;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;246;18;0;0;0;567;567;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;246;19;0;0;0;575;579;5;1.79175946922805;6;0.1;1;36;216;0.01;0.001;0.6
26;246;1;0;0;0;1;357;357;5.8805329864007;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;2;0;0;0;359;461;103;4.64439089914137;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;3;0;0;0;591;611;21;3.09104245335832;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;4;0;0;0;615;621;7;2.07944154167984;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;5;0;0;0;623;623;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;6;0;0;0;639;639;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;7;0;0;0;643;645;3;1.38629436111989;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;8;0;0;0;651;651;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;9;0;0;0;653;653;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;10;0;0;0;655;655;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;11;0;0;0;717;719;3;1.38629436111989;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;12;0;0;0;721;721;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;13;0;0;0;723;723;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;14;0;0;0;733;735;3;1.38629436111989;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;15;0;0;0;739;739;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;16;0;0;0;745;745;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;17;0;0;0;747;747;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;18;0;0;0;749;781;33;3.52636052461616;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;19;0;0;0;783;791;9;2.30258509299405;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;20;0;0;0;793;793;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;21;0;0;0;795;795;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;22;0;0;0;801;801;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;23;0;0;0;807;811;5;1.79175946922805;6;0.15;1;36;216;0.0225;0.003375;0.9
26;246;24;0;0;0;813;877;65;4.18965474202643;6;0.15;1;36;216;0.0225;0.003375;0.9
27;246;1;0;0;0;1;75;75;4.33073334028633;6;0.2;1;36;216;0.04;0.008;1.2
27;246;2;1;1;0;77;106;30;3.43398720448515;6;0.2;1;36;216;0.04;0.008;1.2
27;246;3;0;1;0;108;475;368;5.91079664404053;6;0.2;1;36;216;0.04;0.008;1.2
27;246;4;0;0;0;511;511;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;246;5;0;0;0;543;543;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;246;6;0;0;0;545;545;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;246;7;0;0;0;549;555;7;2.07944154167984;6;0.2;1;36;216;0.04;0.008;1.2
27;246;8;1;2;1;573;652;80;4.39444915467244;6;0.2;1;36;216;0.04;0.008;1.2
27;246;9;0;2;1;654;787;134;4.90527477843843;6;0.2;1;36;216;0.04;0.008;1.2
27;246;10;0;0;0;789;795;7;2.07944154167984;6;0.2;1;36;216;0.04;0.008;1.2
27;246;11;0;0;0;797;797;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;246;12;0;0;0;805;809;5;1.79175946922805;6;0.2;1;36;216;0.04;0.008;1.2
27;246;13;0;0;0;891;893;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;246;14;0;0;0;895;901;7;2.07944154167984;6;0.2;1;36;216;0.04;0.008;1.2
27;246;15;0;0;0;905;905;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;246;16;0;0;0;907;941;35;3.58351893845611;6;0.2;1;36;216;0.04;0.008;1.2
27;246;17;0;0;0;943;947;5;1.79175946922805;6;0.2;1;36;216;0.04;0.008;1.2
27;246;18;0;0;0;949;949;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;246;19;0;0;0;951;953;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;246;20;0;0;0;955;1000;46;3.85014760171006;6;0.2;1;36;216;0.04;0.008;1.2
28;246;1;0;0;0;1;57;57;4.06044301054642;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;2;0;0;0;99;99;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;3;0;0;0;119;121;3;1.38629436111989;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;4;0;0;0;123;123;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;5;0;0;0;125;127;3;1.38629436111989;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;6;0;0;0;131;251;121;4.80402104473326;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;7;0;0;0;253;259;7;2.07944154167984;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;8;0;0;0;261;261;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;9;0;0;0;267;271;5;1.79175946922805;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;10;0;0;0;273;273;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;11;0;0;0;281;281;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;12;0;0;0;303;303;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;13;0;0;0;305;309;5;1.79175946922805;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;14;0;0;0;311;311;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;15;0;0;0;313;313;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;16;0;0;0;317;319;3;1.38629436111989;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;17;0;0;0;321;331;11;2.484906649788;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;18;0;0;0;337;341;5;1.79175946922805;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;19;0;0;0;355;355;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;20;0;0;0;369;369;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;21;0;0;0;375;375;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;22;0;0;0;377;377;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;23;0;0;0;401;401;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;24;0;0;0;403;407;5;1.79175946922805;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;25;0;0;0;417;421;5;1.79175946922805;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;26;0;0;0;423;433;11;2.484906649788;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;27;0;0;0;465;465;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;28;0;0;0;467;467;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;246;29;0;0;0;469;469;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
29;246;1;1;1;0;1;826;826;6.71780469502369;6;0.3;1;36;216;0.09;0.027;1.8
29;246;2;0;1;0;828;1000;173;5.15905529921453;6;0.3;1;36;216;0.09;0.027;1.8
30;246;1;1;1;0;1;237;237;5.47227067367148;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;2;0;1;0;239;323;85;4.45434729625351;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;3;0;0;0;325;337;13;2.63905732961526;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;4;0;0;0;339;339;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;5;0;0;0;341;341;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;6;0;0;0;343;349;7;2.07944154167984;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;7;0;0;0;351;351;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;8;0;0;0;353;353;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;9;0;0;0;355;371;17;2.89037175789616;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;10;0;0;0;387;387;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;11;0;0;0;389;459;71;4.27666611901606;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;12;0;0;0;461;469;9;2.30258509299405;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;13;0;0;0;481;481;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;14;0;0;0;483;487;5;1.79175946922805;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;15;0;0;0;503;503;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;16;0;0;0;517;547;31;3.46573590279973;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;17;0;0;0;551;551;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;18;0;0;0;553;553;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;19;0;0;0;677;677;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;20;0;0;0;755;779;25;3.25809653802148;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;21;0;0;0;781;781;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;22;0;0;0;783;787;5;1.79175946922805;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;23;0;0;0;789;789;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;24;0;0;0;791;793;3;1.38629436111989;6;0.35;1;36;216;0.1225;0.042875;2.1
30;246;25;0;0;0;983;983;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
31;246;1;0;0;0;882;882;1;0.693147180559945;7;0.1;1;49;343;0.01;0.001;0.7
31;246;2;0;0;0;884;890;7;2.07944154167984;7;0.1;1;49;343;0.01;0.001;0.7
31;246;3;0;0;0;902;902;1;0.693147180559945;7;0.1;1;49;343;0.01;0.001;0.7
33;246;1;0;0;0;990;1000;11;2.484906649788;7;0.2;1;49;343;0.04;0.008;1.4
1;247;1;1;1;0;1;781;781;6.66185474054531;2;0.1;1;4;8;0.01;0.001;0.2
1;247;2;0;1;0;783;1000;218;5.3890717298165;2;0.1;1;4;8;0.01;0.001;0.2
2;247;1;1;1;0;1;507;507;6.23048144757848;2;0.15;1;4;8;0.0225;0.003375;0.3
2;247;2;0;1;0;509;1000;492;6.20050917404269;2;0.15;1;4;8;0.0225;0.003375;0.3
3;247;1;1;1;0;1;664;664;6.49978704065585;2;0.2;1;4;8;0.04;0.008;0.4
3;247;2;0;1;0;666;1000;335;5.8171111599632;2;0.2;1;4;8;0.04;0.008;0.4
4;247;1;0;0;0;1;1000;1000;6.90875477931522;2;0.25;1;4;8;0.0625;0.015625;0.5
5;247;1;1;1;0;1;259;259;5.56068163101553;2;0.3;1;4;8;0.09;0.027;0.6
5;247;2;1;2;1;261;956;696;6.54678541076052;2;0.3;1;4;8;0.09;0.027;0.6
5;247;3;0;2;1;958;1000;43;3.78418963391826;2;0.3;1;4;8;0.09;0.027;0.6
6;247;1;1;1;0;1;286;286;5.65948221575962;2;0.35;1;4;8;0.1225;0.042875;0.7
6;247;2;1;2;1;288;306;19;2.99573227355399;2;0.35;1;4;8;0.1225;0.042875;0.7
6;247;3;1;3;1;308;840;533;6.2803958389602;2;0.35;1;4;8;0.1225;0.042875;0.7
6;247;4;0;3;1;842;1000;159;5.07517381523383;2;0.35;1;4;8;0.1225;0.042875;0.7
7;247;1;0;0;0;1;1000;1000;6.90875477931522;3;0.1;1;9;27;0.01;0.001;0.3
8;247;1;1;1;0;1;726;726;6.58892647753352;3;0.15;1;9;27;0.0225;0.003375;0.45
8;247;2;1;2;1;728;937;210;5.35185813347607;3;0.15;1;9;27;0.0225;0.003375;0.45
8;247;3;1;3;1;939;949;11;2.484906649788;3;0.15;1;9;27;0.0225;0.003375;0.45
8;247;4;0;3;1;951;1000;50;3.93182563272433;3;0.15;1;9;27;0.0225;0.003375;0.45
9;247;1;1;1;0;1;258;258;5.55682806169954;3;0.2;1;9;27;0.04;0.008;0.6
9;247;2;1;2;1;260;432;173;5.15905529921453;3;0.2;1;9;27;0.04;0.008;0.6
9;247;3;1;3;1;434;708;275;5.62040086571715;3;0.2;1;9;27;0.04;0.008;0.6
9;247;4;0;3;1;710;1000;291;5.67675380226828;3;0.2;1;9;27;0.04;0.008;0.6
10;247;1;1;1;0;1;52;52;3.97029191355212;3;0.25;1;9;27;0.0625;0.015625;0.75
10;247;2;1;2;1;54;209;156;5.05624580534831;3;0.25;1;9;27;0.0625;0.015625;0.75
10;247;3;0;2;1;211;1000;790;6.67329796776765;3;0.25;1;9;27;0.0625;0.015625;0.75
11;247;1;1;1;0;1;425;425;6.05443934626937;3;0.3;1;9;27;0.09;0.027;0.9
11;247;2;1;2;1;427;501;75;4.33073334028633;3;0.3;1;9;27;0.09;0.027;0.9
11;247;3;0;2;1;503;1000;498;6.21260609575152;3;0.3;1;9;27;0.09;0.027;0.9
12;247;1;1;1;0;1;132;132;4.89034912822175;3;0.35;1;9;27;0.1225;0.042875;1.05
12;247;2;1;2;1;134;886;753;6.62539236800796;3;0.35;1;9;27;0.1225;0.042875;1.05
12;247;3;0;2;1;888;1000;113;4.7361984483945;3;0.35;1;9;27;0.1225;0.042875;1.05
13;247;1;1;1;0;1;105;105;4.66343909411207;4;0.1;1;16;64;0.01;0.001;0.4
13;247;2;1;2;1;107;529;423;6.04973345523196;4;0.1;1;16;64;0.01;0.001;0.4
13;247;3;0;2;1;531;1000;470;6.15485809401642;4;0.1;1;16;64;0.01;0.001;0.4
14;247;1;1;1;0;1;79;79;4.38202663467388;4;0.15;1;16;64;0.0225;0.003375;0.6
14;247;2;0;1;0;81;1000;920;6.82546003625531;4;0.15;1;16;64;0.0225;0.003375;0.6
15;247;1;1;1;0;1;148;148;5.00394630594546;4;0.2;1;16;64;0.04;0.008;0.8
15;247;2;1;2;1;150;702;553;6.31716468674728;4;0.2;1;16;64;0.04;0.008;0.8
15;247;3;0;2;1;704;852;149;5.01063529409626;4;0.2;1;16;64;0.04;0.008;0.8
15;247;4;0;0;0;856;862;7;2.07944154167984;4;0.2;1;16;64;0.04;0.008;0.8
15;247;5;0;0;0;864;902;39;3.68887945411394;4;0.2;1;16;64;0.04;0.008;0.8
15;247;6;0;0;0;904;904;1;0.693147180559945;4;0.2;1;16;64;0.04;0.008;0.8
15;247;7;0;0;0;910;910;1;0.693147180559945;4;0.2;1;16;64;0.04;0.008;0.8
15;247;8;0;0;0;912;912;1;0.693147180559945;4;0.2;1;16;64;0.04;0.008;0.8
15;247;9;0;0;0;920;1000;81;4.40671924726425;4;0.2;1;16;64;0.04;0.008;0.8
16;247;1;1;1;0;1;42;42;3.76120011569356;4;0.25;1;16;64;0.0625;0.015625;1
16;247;2;1;2;1;44;295;252;5.53338948872752;4;0.25;1;16;64;0.0625;0.015625;1
16;247;3;1;3;1;297;497;201;5.30826769740121;4;0.25;1;16;64;0.0625;0.015625;1
16;247;4;1;4;1;499;887;389;5.96614673912369;4;0.25;1;16;64;0.0625;0.015625;1
16;247;5;0;4;1;889;1000;112;4.72738781871234;4;0.25;1;16;64;0.0625;0.015625;1
17;247;1;1;1;0;1;129;129;4.86753445045558;4;0.3;1;16;64;0.09;0.027;1.2
17;247;2;1;2;1;131;320;190;5.25227342804663;4;0.3;1;16;64;0.09;0.027;1.2
17;247;3;0;2;1;322;1000;679;6.52209279817015;4;0.3;1;16;64;0.09;0.027;1.2
18;247;1;1;1;0;1;63;63;4.15888308335967;4;0.35;1;16;64;0.1225;0.042875;1.4
18;247;2;0;1;0;65;1000;936;6.84268328223842;4;0.35;1;16;64;0.1225;0.042875;1.4
19;247;1;1;1;0;1;286;286;5.65948221575962;5;0.1;1;25;125;0.01;0.001;0.5
19;247;2;0;1;0;288;807;520;6.25575004175337;5;0.1;1;25;125;0.01;0.001;0.5
19;247;3;0;0;0;811;811;1;0.693147180559945;5;0.1;1;25;125;0.01;0.001;0.5
19;247;4;0;0;0;823;871;49;3.91202300542815;5;0.1;1;25;125;0.01;0.001;0.5
19;247;5;0;0;0;873;1000;128;4.85981240436167;5;0.1;1;25;125;0.01;0.001;0.5
20;247;1;1;1;0;1;123;123;4.82028156560504;5;0.15;1;25;125;0.0225;0.003375;0.75
20;247;2;0;1;0;125;1000;876;6.77650699237218;5;0.15;1;25;125;0.0225;0.003375;0.75
21;247;1;0;0;0;1;1000;1000;6.90875477931522;5;0.2;1;25;125;0.04;0.008;1
22;247;1;1;1;0;1;722;722;6.58340922215876;5;0.25;1;25;125;0.0625;0.015625;1.25
22;247;2;0;1;0;724;1000;277;5.62762111369064;5;0.25;1;25;125;0.0625;0.015625;1.25
23;247;1;1;1;0;1;320;320;5.77144112313002;5;0.3;1;25;125;0.09;0.027;1.5
23;247;2;0;1;0;322;1000;679;6.52209279817015;5;0.3;1;25;125;0.09;0.027;1.5
24;247;1;1;1;0;1;81;81;4.40671924726425;5;0.35;1;25;125;0.1225;0.042875;1.75
24;247;2;1;2;1;83;163;81;4.40671924726425;5;0.35;1;25;125;0.1225;0.042875;1.75
24;247;3;1;3;1;165;496;332;5.80814248998044;5;0.35;1;25;125;0.1225;0.042875;1.75
24;247;4;0;3;1;498;763;266;5.58724865840025;5;0.35;1;25;125;0.1225;0.042875;1.75
24;247;5;0;0;0;777;1000;224;5.41610040220442;5;0.35;1;25;125;0.1225;0.042875;1.75
25;247;1;0;0;0;1;153;153;5.03695260241363;6;0.1;1;36;216;0.01;0.001;0.6
25;247;2;1;1;0;169;185;17;2.89037175789616;6;0.1;1;36;216;0.01;0.001;0.6
25;247;3;0;1;0;187;467;281;5.64190707093811;6;0.1;1;36;216;0.01;0.001;0.6
25;247;4;0;0;0;481;481;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;247;5;0;0;0;485;485;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;247;6;0;0;0;487;487;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;247;7;0;0;0;507;529;23;3.17805383034795;6;0.1;1;36;216;0.01;0.001;0.6
25;247;8;0;0;0;535;537;3;1.38629436111989;6;0.1;1;36;216;0.01;0.001;0.6
25;247;9;0;0;0;541;541;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;247;10;0;0;0;545;545;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;247;11;0;0;0;547;555;9;2.30258509299405;6;0.1;1;36;216;0.01;0.001;0.6
25;247;12;0;0;0;625;627;3;1.38629436111989;6;0.1;1;36;216;0.01;0.001;0.6
25;247;13;0;0;0;629;631;3;1.38629436111989;6;0.1;1;36;216;0.01;0.001;0.6
25;247;14;0;0;0;633;633;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;247;15;0;0;0;635;635;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;247;16;0;0;0;637;637;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
26;247;1;1;1;0;1;113;113;4.7361984483945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;247;2;0;1;0;115;923;809;6.69703424766648;6;0.15;1;36;216;0.0225;0.003375;0.9
26;247;3;0;0;0;941;1000;60;4.11087386417331;6;0.15;1;36;216;0.0225;0.003375;0.9
27;247;1;1;1;0;1;76;76;4.34380542185368;6;0.2;1;36;216;0.04;0.008;1.2
27;247;2;0;1;0;78;101;24;3.2188758248682;6;0.2;1;36;216;0.04;0.008;1.2
27;247;3;0;0;0;105;115;11;2.484906649788;6;0.2;1;36;216;0.04;0.008;1.2
27;247;4;0;0;0;117;117;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;247;5;0;0;0;119;119;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;247;6;0;0;0;125;135;11;2.484906649788;6;0.2;1;36;216;0.04;0.008;1.2
27;247;7;0;0;0;185;187;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;247;8;0;0;0;193;193;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;247;9;0;0;0;195;195;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;247;10;0;0;0;197;199;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;247;11;0;0;0;201;221;21;3.09104245335832;6;0.2;1;36;216;0.04;0.008;1.2
27;247;12;0;0;0;223;305;83;4.43081679884331;6;0.2;1;36;216;0.04;0.008;1.2
27;247;13;0;0;0;325;329;5;1.79175946922805;6;0.2;1;36;216;0.04;0.008;1.2
27;247;14;0;0;0;331;331;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;247;15;0;0;0;393;393;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;247;16;0;0;0;395;397;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;247;17;0;0;0;567;579;13;2.63905732961526;6;0.2;1;36;216;0.04;0.008;1.2
27;247;18;0;0;0;581;583;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;247;19;0;0;0;597;613;17;2.89037175789616;6;0.2;1;36;216;0.04;0.008;1.2
27;247;20;0;0;0;615;641;27;3.3322045101752;6;0.2;1;36;216;0.04;0.008;1.2
27;247;21;0;0;0;643;643;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
28;247;1;1;1;0;1;15;15;2.77258872223978;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;2;1;2;1;17;670;654;6.48463523563525;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;3;0;2;1;672;709;38;3.66356164612965;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;4;0;0;0;713;713;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;5;0;0;0;715;719;5;1.79175946922805;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;6;0;0;0;743;745;3;1.38629436111989;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;7;0;0;0;747;747;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;8;0;0;0;749;749;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;9;0;0;0;751;759;9;2.30258509299405;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;10;0;0;0;761;761;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;11;0;0;0;763;769;7;2.07944154167984;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;12;0;0;0;783;787;5;1.79175946922805;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;13;0;0;0;789;797;9;2.30258509299405;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;14;0;0;0;799;863;65;4.18965474202643;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;15;0;0;0;865;881;17;2.89037175789616;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;16;0;0;0;883;883;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;17;0;0;0;895;899;5;1.79175946922805;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;18;0;0;0;901;909;9;2.30258509299405;6;0.25;1;36;216;0.0625;0.015625;1.5
28;247;19;0;0;0;911;911;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
