"industry";"cartel";"start";"end";"duration";"startyear";"endyear";"duration_year";"n_firms";"rho_start";"theta_len";"structured";"detected";"len_reduction"
75;3;619;619;1;52;52;1;4;0.3;0;0;0;1
75;4;355;529;175;30;45;16;4;0.3;0;0;1;1
75;4;355;529;175;30;45;16;4;0.3;0.5;0;1;0.5
75;4;355;529;175;30;45;16;4;0.3;1;0;1;0
75;4;625;625;1;53;53;1;4;0.3;0;0;0;1
75;5;531;591;61;45;50;6;4;0.3;0.5;0;1;0.5
75;5;531;591;61;45;50;6;4;0.3;1;0;1;0
75;5;577;591;15;49;50;2;4;0.3;0;0;1;1
75;5;645;657;13;54;55;2;4;0.3;0;0;0;1
75;6;593;598;6;50;50;1;4;0.3;0;0;1;1
75;6;593;598;6;50;50;1;4;0.3;0.5;0;1;0.5
75;6;593;598;6;50;50;1;4;0.3;1;0;1;0
75;6;659;661;3;55;56;2;4;0.3;0;0;0;1
75;7;600;920;321;50;77;28;4;0.3;1;0;1;0
75;7;669;677;9;56;57;2;4;0.3;0;0;0;1
75;7;889;920;32;75;77;3;4;0.3;0.5;0;1;0.5
75;7;917;920;4;77;77;1;4;0.3;0;0;1;1
75;8;685;685;1;58;58;1;4;0.3;0;0;0;1
75;8;922;937;16;77;79;3;4;0.3;0;0;1;1
75;8;922;937;16;77;79;3;4;0.3;0.5;0;1;0.5
75;8;922;937;16;77;79;3;4;0.3;1;0;1;0
75;9;687;691;5;58;58;1;4;0.3;0;0;0;1
75;10;711;711;1;60;60;1;4;0.3;0;0;0;1
75;11;713;713;1;60;60;1;4;0.3;0;0;0;1
75;12;715;717;3;60;60;1;4;0.3;0;0;0;1
75;13;723;831;109;61;70;10;4;0.3;0;0;0;1
75;14;839;847;9;70;71;2;4;0.3;0;0;0;1
75;15;849;853;5;71;72;2;4;0.3;0;0;0;1
75;16;889;891;3;75;75;1;4;0.3;0;0;0;1
75;17;893;905;13;75;76;2;4;0.3;0;0;0;1
75;18;913;913;1;77;77;1;4;0.3;0;0;0;1
75;19;939;1000;62;79;84;6;4;0.3;0;0;0;1
76;1;1;117;117;1;10;10;4;0.3;0;0;1;1
76;1;1;117;117;1;10;10;4;0.3;0.5;0;1;0.5
76;1;1;117;117;1;10;10;4;0.3;1;0;1;0
76;1;119;500;382;10;42;33;4;0.3;0;0;0;1
76;1;119;500;382;10;42;33;4;0.3;0.5;0;0;0.5
76;1;644;723;80;54;61;8;4;0.3;1;0;0;0
76;2;119;565;447;10;48;39;4;0.3;1;0;1;0
76;2;551;553;3;46;47;2;4;0.3;0;0;0;1
76;2;551;565;15;46;48;3;4;0.3;0.5;0;1;0.5
76;2;555;565;11;47;48;2;4;0.3;0;0;1;1
76;2;644;703;60;54;59;6;4;0.3;0.5;0;0;0.5
76;2;937;993;57;79;83;5;4;0.3;1;0;0;0
76;3;567;625;59;48;53;6;4;0.3;0;0;0;1
76;3;567;642;76;48;54;7;4;0.3;0.5;0;1;0.5
76;3;567;642;76;48;54;7;4;0.3;1;0;1;0
76;4;627;627;1;53;53;1;4;0.3;0;0;0;1
76;5;643;643;1;54;54;1;4;0.3;0;0;0;1
76;6;649;649;1;55;55;1;4;0.3;0;0;0;1
76;7;653;653;1;55;55;1;4;0.3;0;0;0;1
76;8;657;659;3;55;55;1;4;0.3;0;0;0;1
76;9;663;675;13;56;57;2;4;0.3;0;0;0;1
77;1;1;8;8;1;1;1;4;0.3;0;0;1;1
77;1;1;8;8;1;1;1;4;0.3;0.5;0;1;0.5
77;1;1;8;8;1;1;1;4;0.3;1;0;1;0
77;1;112;209;98;10;18;9;4;0.3;0;0;0;1
77;1;112;209;98;10;18;9;4;0.3;0.5;0;0;0.5
77;1;112;209;98;10;18;9;4;0.3;1;0;0;0
77;2;10;35;26;1;3;3;4;0.3;0;0;1;1
77;2;10;35;26;1;3;3;4;0.3;0.5;0;1;0.5
77;2;10;35;26;1;3;3;4;0.3;1;0;1;0
77;3;37;110;74;4;10;7;4;0.3;0;0;1;1
77;3;37;110;74;4;10;7;4;0.3;0.5;0;1;0.5
77;3;37;110;74;4;10;7;4;0.3;1;0;1;0
78;1;1;111;111;1;10;10;4;0.3;0;0;1;1
78;1;1;111;111;1;10;10;4;0.3;0.5;0;1;0.5
78;1;1;111;111;1;10;10;4;0.3;1;0;1;0
78;1;514;529;16;43;45;3;4;0.3;0;0;0;1
78;1;514;545;32;43;46;4;4;0.3;0.5;0;0;0.5
78;1;557;599;43;47;50;4;4;0.3;1;0;0;0
78;2;113;117;5;10;10;1;4;0.3;0;0;1;1
78;2;113;117;5;10;10;1;4;0.3;0.5;0;1;0.5
78;2;113;117;5;10;10;1;4;0.3;1;0;1;0
78;2;531;533;3;45;45;1;4;0.3;0;0;0;1
78;2;791;895;105;66;75;10;4;0.3;1;0;0;0
78;2;793;803;11;67;67;1;4;0.3;0.5;0;0;0.5
78;3;119;162;44;10;14;5;4;0.3;0;0;1;1
78;3;119;162;44;10;14;5;4;0.3;0.5;0;1;0.5
78;3;119;162;44;10;14;5;4;0.3;1;0;1;0
78;3;535;535;1;45;45;1;4;0.3;0;0;0;1
78;4;164;242;79;14;21;8;4;0.3;0;0;1;1
78;4;164;242;79;14;21;8;4;0.3;0.5;0;1;0.5
78;4;164;242;79;14;21;8;4;0.3;1;0;1;0
78;5;244;354;111;21;30;10;4;0.3;0;0;1;1
78;5;244;354;111;21;30;10;4;0.3;0.5;0;1;0.5
78;5;244;354;111;21;30;10;4;0.3;1;0;1;0
78;6;356;506;151;30;43;14;4;0.3;0;0;1;1
78;6;356;506;151;30;43;14;4;0.3;0.5;0;1;0.5
78;6;356;506;151;30;43;14;4;0.3;1;0;1;0
78;7;508;512;5;43;43;1;4;0.3;0;0;1;1
78;7;508;512;5;43;43;1;4;0.3;0.5;0;1;0.5
78;7;508;512;5;43;43;1;4;0.3;1;0;1;0
78;8;514;555;42;43;47;5;4;0.3;1;0;1;0
79;1;1;159;159;1;14;14;4;0.3;0;0;1;1
79;1;1;159;159;1;14;14;4;0.3;0.5;0;1;0.5
79;1;1;159;159;1;14;14;4;0.3;1;0;1;0
79;1;472;523;52;40;44;5;4;0.3;0;0;0;1
79;1;472;573;102;40;48;9;4;0.3;0.5;0;0;0.5
79;1;472;593;122;40;50;11;4;0.3;1;0;0;0
79;2;161;181;21;14;16;3;4;0.3;0;0;1;1
79;2;161;181;21;14;16;3;4;0.3;0.5;0;1;0.5
79;2;161;181;21;14;16;3;4;0.3;1;0;1;0
79;2;525;525;1;44;44;1;4;0.3;0;0;0;1
79;3;183;219;37;16;19;4;4;0.3;0;0;1;1
79;3;183;219;37;16;19;4;4;0.3;0.5;0;1;0.5
79;3;183;219;37;16;19;4;4;0.3;1;0;1;0
79;3;535;549;15;45;46;2;4;0.3;0;0;0;1
79;4;221;470;250;19;40;22;4;0.3;0;0;1;1
79;4;221;470;250;19;40;22;4;0.3;0.5;0;1;0.5
79;4;221;470;250;19;40;22;4;0.3;1;0;1;0
80;1;1;23;23;1;2;2;4;0.3;0;0;1;1
80;1;1;23;23;1;2;2;4;0.3;0.5;0;1;0.5
80;1;1;23;23;1;2;2;4;0.3;1;0;1;0
80;1;188;199;12;16;17;2;4;0.3;0;0;0;1
80;1;188;199;12;16;17;2;4;0.3;0.5;0;0;0.5
80;1;188;199;12;16;17;2;4;0.3;1;0;0;0
80;2;25;186;162;3;16;14;4;0.3;0;0;1;1
80;2;25;186;162;3;16;14;4;0.3;0.5;0;1;0.5
80;2;25;186;162;3;16;14;4;0.3;1;0;1;0
81;1;1;4;4;1;1;1;4;0.3;0;0;1;1
81;1;1;4;4;1;1;1;4;0.3;0.5;0;1;0.5
81;1;1;4;4;1;1;1;4;0.3;1;0;1;0
81;1;148;525;378;13;44;32;4;0.3;0;0;0;1
81;1;148;585;438;13;49;37;4;0.3;0.5;0;0;0.5
81;1;148;595;448;13;50;38;4;0.3;1;0;0;0
81;2;6;33;28;1;3;3;4;0.3;0;0;1;1
81;2;6;33;28;1;3;3;4;0.3;0.5;0;1;0.5
81;2;6;33;28;1;3;3;4;0.3;1;0;1;0
81;2;563;563;1;47;47;1;4;0.3;0;0;0;1
81;2;641;701;61;54;59;6;4;0.3;0.5;0;0;0.5
81;2;943;1000;58;79;84;6;4;0.3;1;0;0;0
81;3;35;146;112;3;13;11;4;0.3;0;0;1;1
81;3;35;146;112;3;13;11;4;0.3;0.5;0;1;0.5
81;3;35;146;112;3;13;11;4;0.3;1;0;1;0
81;3;565;573;9;48;48;1;4;0.3;0;0;0;1
81;3;943;1000;58;79;84;6;4;0.3;0.5;0;0;0.5
81;4;579;579;1;49;49;1;4;0.3;0;0;0;1
81;4;641;849;209;54;71;18;4;0.3;1;0;1;0
81;4;743;849;107;62;71;10;4;0.3;0.5;0;1;0.5
81;4;837;849;13;70;71;2;4;0.3;0;0;1;1
81;5;641;641;1;54;54;1;4;0.3;0;0;0;1
81;5;851;873;23;71;73;3;4;0.3;0;0;1;1
81;5;851;873;23;71;73;3;4;0.3;0.5;0;1;0.5
81;5;851;873;23;71;73;3;4;0.3;1;0;1;0
81;6;643;645;3;54;54;1;4;0.3;0;0;0;1
81;6;875;941;67;73;79;7;4;0.3;0;0;1;1
81;6;875;941;67;73;79;7;4;0.3;0.5;0;1;0.5
81;6;875;941;67;73;79;7;4;0.3;1;0;1;0
81;7;647;667;21;54;56;3;4;0.3;0;0;0;1
81;8;669;671;3;56;56;1;4;0.3;0;0;0;1
81;9;677;677;1;57;57;1;4;0.3;0;0;0;1
81;10;683;683;1;57;57;1;4;0.3;0;0;0;1
81;11;743;743;1;62;62;1;4;0.3;0;0;0;1
81;12;755;755;1;63;63;1;4;0.3;0;0;0;1
81;13;757;765;9;64;64;1;4;0.3;0;0;0;1
81;14;791;827;37;66;69;4;4;0.3;0;0;0;1
81;15;829;831;3;70;70;1;4;0.3;0;0;0;1
81;16;943;1000;58;79;84;6;4;0.3;0;0;0;1
82;1;1;22;22;1;2;2;4;0.3;0;0;1;1
82;1;1;22;22;1;2;2;4;0.3;0.5;0;1;0.5
82;1;1;22;22;1;2;2;4;0.3;1;0;1;0
82;1;254;501;248;22;42;21;4;0.3;0;0;0;1
82;1;254;563;310;22;47;26;4;0.3;0.5;0;0;0.5
82;1;254;573;320;22;48;27;4;0.3;1;0;0;0
82;2;24;185;162;2;16;15;4;0.3;0;0;1;1
82;2;24;185;162;2;16;15;4;0.3;0.5;0;1;0.5
82;2;24;185;162;2;16;15;4;0.3;1;0;1;0
82;2;533;533;1;45;45;1;4;0.3;0;0;0;1
82;3;187;252;66;16;21;6;4;0.3;0;0;1;1
82;3;187;252;66;16;21;6;4;0.3;0.5;0;1;0.5
82;3;187;252;66;16;21;6;4;0.3;1;0;1;0
82;3;535;535;1;45;45;1;4;0.3;0;0;0;1
82;4;543;543;1;46;46;1;4;0.3;0;0;0;1
82;5;545;545;1;46;46;1;4;0.3;0;0;0;1
82;6;547;547;1;46;46;1;4;0.3;0;0;0;1
82;7;549;557;9;46;47;2;4;0.3;0;0;0;1
83;1;1;88;88;1;8;8;4;0.3;0;0;1;1
83;1;1;88;88;1;8;8;4;0.3;0.5;0;1;0.5
83;1;1;88;88;1;8;8;4;0.3;1;0;1;0
83;1;289;500;212;25;42;18;4;0.3;0;0;0;1
83;1;289;639;351;25;54;30;4;0.3;0.5;0;0;0.5
83;1;289;657;369;25;55;31;4;0.3;1;0;0;0
83;2;90;146;57;8;13;6;4;0.3;0;0;1;1
83;2;90;146;57;8;13;6;4;0.3;0.5;0;1;0.5
83;2;90;146;57;8;13;6;4;0.3;1;0;1;0
83;2;503;503;1;42;42;1;4;0.3;0;0;0;1
83;2;775;789;15;65;66;2;4;0.3;0.5;0;0;0.5
83;2;775;1000;226;65;84;20;4;0.3;1;0;0;0
83;3;148;190;43;13;16;4;4;0.3;0;0;1;1
83;3;148;190;43;13;16;4;4;0.3;0.5;0;1;0.5
83;3;148;190;43;13;16;4;4;0.3;1;0;1;0
83;3;505;543;39;43;46;4;4;0.3;0;0;0;1
83;3;827;1000;174;69;84;16;4;0.3;0.5;0;0;0.5
83;4;192;287;96;16;24;9;4;0.3;0;0;1;1
83;4;192;287;96;16;24;9;4;0.3;0.5;0;1;0.5
83;4;192;287;96;16;24;9;4;0.3;1;0;1;0
83;4;545;545;1;46;46;1;4;0.3;0;0;0;1
83;5;549;583;35;46;49;4;4;0.3;0;0;0;1
83;6;603;611;9;51;51;1;4;0.3;0;0;0;1
83;7;613;615;3;52;52;1;4;0.3;0;0;0;1
83;8;617;617;1;52;52;1;4;0.3;0;0;0;1
83;9;623;627;5;52;53;2;4;0.3;0;0;0;1
83;10;775;775;1;65;65;1;4;0.3;0;0;0;1
83;11;827;831;5;69;70;2;4;0.3;0;0;0;1
83;12;833;833;1;70;70;1;4;0.3;0;0;0;1
83;13;835;1000;166;70;84;15;4;0.3;0;0;0;1
84;1;1;185;185;1;16;16;4;0.3;0;0;1;1
84;1;1;185;185;1;16;16;4;0.3;0.5;0;1;0.5
84;1;1;185;185;1;16;16;4;0.3;1;0;1;0
84;1;478;500;23;40;42;3;4;0.3;0;0;0;1
84;1;478;500;23;40;42;3;4;0.3;0.5;0;0;0.5
84;1;478;501;24;40;42;3;4;0.3;1;0;0;0
84;2;187;281;95;16;24;9;4;0.3;0;0;1;1
84;2;187;281;95;16;24;9;4;0.3;0.5;0;1;0.5
84;2;187;281;95;16;24;9;4;0.3;1;0;1;0
84;2;563;563;1;47;47;1;4;0.3;0;0;0;1
84;2;563;627;65;47;53;7;4;0.3;0.5;0;0;0.5
84;2;563;775;213;47;65;19;4;0.3;1;0;0;0
84;3;283;476;194;24;40;17;4;0.3;0;0;1;1
84;3;283;476;194;24;40;17;4;0.3;0.5;0;1;0.5
84;3;283;476;194;24;40;17;4;0.3;1;0;1;0
84;3;575;575;1;48;48;1;4;0.3;0;0;0;1
84;3;653;741;89;55;62;8;4;0.3;0.5;0;0;0.5
84;3;975;1000;26;82;84;3;4;0.3;1;0;0;0
84;4;587;601;15;49;51;3;4;0.3;0;0;0;1
84;4;975;1000;26;82;84;3;4;0.3;0.5;0;0;0.5
84;5;653;653;1;55;55;1;4;0.3;0;0;0;1
84;6;655;655;1;55;55;1;4;0.3;0;0;0;1
84;7;657;687;31;55;58;4;4;0.3;0;0;0;1
84;8;689;689;1;58;58;1;4;0.3;0;0;0;1
84;9;691;703;13;58;59;2;4;0.3;0;0;0;1
84;10;707;707;1;59;59;1;4;0.3;0;0;0;1
84;11;711;711;1;60;60;1;4;0.3;0;0;0;1
84;12;715;715;1;60;60;1;4;0.3;0;0;0;1
84;13;717;717;1;60;60;1;4;0.3;0;0;0;1
84;14;719;719;1;60;60;1;4;0.3;0;0;0;1
84;15;983;985;3;82;83;2;4;0.3;0;0;0;1
84;16;989;991;3;83;83;1;4;0.3;0;0;0;1
84;17;993;993;1;83;83;1;4;0.3;0;0;0;1
85;1;1;40;40;1;4;4;4;0.3;0;0;1;1
85;1;1;40;40;1;4;4;4;0.3;0.5;0;1;0.5
85;1;1;40;40;1;4;4;4;0.3;1;0;1;0
85;1;457;461;5;39;39;1;4;0.3;0;0;0;1
85;1;457;461;5;39;39;1;4;0.3;0.5;0;0;0.5
85;1;457;461;5;39;39;1;4;0.3;1;0;0;0
85;2;42;125;84;4;11;8;4;0.3;0;0;1;1
85;2;42;125;84;4;11;8;4;0.3;0.5;0;1;0.5
85;2;42;125;84;4;11;8;4;0.3;1;0;1;0
85;3;127;455;329;11;38;28;4;0.3;0;0;1;1
85;3;127;455;329;11;38;28;4;0.3;0.5;0;1;0.5
85;3;127;455;329;11;38;28;4;0.3;1;0;1;0
86;1;1;282;282;1;24;24;4;0.3;0;0;1;1
86;1;1;282;282;1;24;24;4;0.3;0.5;0;1;0.5
86;1;1;282;282;1;24;24;4;0.3;1;0;1;0
86;1;1000;1000;1;84;84;1;4;0.3;0;0;0;1
86;1;1000;1000;1;84;84;1;4;0.3;0.5;0;0;0.5
86;1;1000;1000;1;84;84;1;4;0.3;1;0;0;0
86;2;284;340;57;24;29;6;4;0.3;0;0;1;1
86;2;284;340;57;24;29;6;4;0.3;0.5;0;1;0.5
86;2;284;340;57;24;29;6;4;0.3;1;0;1;0
86;3;342;412;71;29;35;7;4;0.3;0;0;1;1
86;3;342;412;71;29;35;7;4;0.3;0.5;0;1;0.5
86;3;342;412;71;29;35;7;4;0.3;1;0;1;0
86;4;414;427;14;35;36;2;4;0.3;0;0;1;1
86;4;414;427;14;35;36;2;4;0.3;0.5;0;1;0.5
86;4;414;427;14;35;36;2;4;0.3;1;0;1;0
86;5;429;549;121;36;46;11;4;0.3;0;0;1;1
86;5;429;549;121;36;46;11;4;0.3;0.5;0;1;0.5
86;5;429;549;121;36;46;11;4;0.3;1;0;1;0
86;6;551;711;161;46;60;15;4;0.3;0;0;1;1
86;6;551;711;161;46;60;15;4;0.3;0.5;0;1;0.5
86;6;551;711;161;46;60;15;4;0.3;1;0;1;0
86;7;713;789;77;60;66;7;4;0.3;0;0;1;1
86;7;713;789;77;60;66;7;4;0.3;0.5;0;1;0.5
86;7;713;789;77;60;66;7;4;0.3;1;0;1;0
86;8;791;998;208;66;84;19;4;0.3;0;0;1;1
86;8;791;998;208;66;84;19;4;0.3;0.5;0;1;0.5
86;8;791;998;208;66;84;19;4;0.3;1;0;1;0
87;1;1;437;437;1;37;37;4;0.3;0;0;1;1
87;1;1;437;437;1;37;37;4;0.3;0.5;0;1;0.5
87;1;1;437;437;1;37;37;4;0.3;1;0;1;0
87;1;493;577;85;42;49;8;4;0.3;0;0;0;1
87;1;612;623;12;51;52;2;4;0.3;0.5;0;0;0.5
87;1;612;651;40;51;55;5;4;0.3;1;0;0;0
87;2;439;489;51;37;41;5;4;0.3;0;0;1;1
87;2;439;489;51;37;41;5;4;0.3;0.5;0;1;0.5
87;2;439;489;51;37;41;5;4;0.3;1;0;1;0
87;2;581;591;11;49;50;2;4;0.3;0;0;0;1
87;3;491;491;1;41;41;1;4;0.3;0;0;1;1
87;3;491;491;1;41;41;1;4;0.3;0.5;0;1;0.5
87;3;491;491;1;41;41;1;4;0.3;1;0;1;0
87;3;595;597;3;50;50;1;4;0.3;0;0;0;1
87;4;493;610;118;42;51;10;4;0.3;0.5;0;1;0.5
87;4;493;610;118;42;51;10;4;0.3;1;0;1;0
87;4;599;599;1;50;50;1;4;0.3;0;0;0;1
87;5;601;603;3;51;51;1;4;0.3;0;0;0;1
87;6;605;605;1;51;51;1;4;0.3;0;0;0;1
87;7;609;609;1;51;51;1;4;0.3;0;0;0;1
87;8;611;611;1;51;51;1;4;0.3;0;0;0;1
87;9;613;615;3;52;52;1;4;0.3;0;0;0;1
88;1;1;433;433;1;37;37;4;0.3;0;0;0;1
88;1;1;433;433;1;37;37;4;0.3;0.5;0;0;0.5
88;1;1;433;433;1;37;37;4;0.3;1;0;0;0
89;1;1;171;171;1;15;15;4;0.3;0;0;1;1
89;1;1;171;171;1;15;15;4;0.3;0.5;0;1;0.5
89;1;1;171;171;1;15;15;4;0.3;1;0;1;0
89;1;370;599;230;31;50;20;4;0.3;0;0;0;1
89;1;942;1000;59;79;84;6;4;0.3;0.5;0;0;0.5
89;1;942;1000;59;79;84;6;4;0.3;1;0;0;0
89;2;173;252;80;15;21;7;4;0.3;0;0;1;1
89;2;173;252;80;15;21;7;4;0.3;0.5;0;1;0.5
89;2;173;252;80;15;21;7;4;0.3;1;0;1;0
89;2;601;601;1;51;51;1;4;0.3;0;0;0;1
89;3;254;263;10;22;22;1;4;0.3;0;0;1;1
89;3;254;263;10;22;22;1;4;0.3;0.5;0;1;0.5
89;3;254;263;10;22;22;1;4;0.3;1;0;1;0
89;3;603;615;13;51;52;2;4;0.3;0;0;0;1
89;4;265;366;102;23;31;9;4;0.3;0;0;1;1
89;4;265;366;102;23;31;9;4;0.3;0.5;0;1;0.5
89;4;265;366;102;23;31;9;4;0.3;1;0;1;0
89;4;942;1000;59;79;84;6;4;0.3;0;0;0;1
89;5;368;368;1;31;31;1;4;0.3;0;0;1;1
89;5;368;368;1;31;31;1;4;0.3;0.5;0;1;0.5
89;5;368;368;1;31;31;1;4;0.3;1;0;1;0
89;6;370;772;403;31;65;35;4;0.3;0.5;0;1;0.5
89;6;370;772;403;31;65;35;4;0.3;1;0;1;0
89;6;617;772;156;52;65;14;4;0.3;0;0;1;1
89;7;774;845;72;65;71;7;4;0.3;0;0;1;1
89;7;774;845;72;65;71;7;4;0.3;0.5;0;1;0.5
89;7;774;845;72;65;71;7;4;0.3;1;0;1;0
89;8;847;932;86;71;78;8;4;0.3;0.5;0;1;0.5
89;8;847;932;86;71;78;8;4;0.3;1;0;1;0
89;8;857;932;76;72;78;7;4;0.3;0;0;1;1
89;9;934;940;7;78;79;2;4;0.3;0;0;1;1
89;9;934;940;7;78;79;2;4;0.3;0.5;0;1;0.5
89;9;934;940;7;78;79;2;4;0.3;1;0;1;0
90;1;1;114;114;1;10;10;4;0.3;0;0;1;1
90;1;1;114;114;1;10;10;4;0.3;0.5;0;1;0.5
90;1;1;114;114;1;10;10;4;0.3;1;0;1;0
90;1;116;500;385;10;42;33;4;0.3;0;0;0;1
90;1;591;619;29;50;52;3;4;0.3;0.5;0;0;0.5
90;1;781;797;17;66;67;2;4;0.3;1;0;0;0
90;2;116;589;474;10;50;41;4;0.3;0.5;0;1;0.5
90;2;116;589;474;10;50;41;4;0.3;1;0;1;0
90;2;529;537;9;45;45;1;4;0.3;0;0;0;1
90;2;589;589;1;50;50;1;4;0.3;0;0;1;1
90;2;646;721;76;54;61;8;4;0.3;0.5;0;0;0.5
90;2;891;937;47;75;79;5;4;0.3;1;0;0;0
90;3;539;539;1;45;45;1;4;0.3;0;0;0;1
90;3;591;644;54;50;54;5;4;0.3;1;0;1;0
90;3;635;644;10;53;54;2;4;0.3;0.5;0;1;0.5
90;3;891;929;39;75;78;4;4;0.3;0.5;0;0;0.5
90;4;541;567;27;46;48;3;4;0.3;0;0;0;1
90;4;646;779;134;54;65;12;4;0.3;1;0;1;0
90;5;575;575;1;48;48;1;4;0.3;0;0;0;1
90;6;579;579;1;49;49;1;4;0.3;0;0;0;1
90;7;581;581;1;49;49;1;4;0.3;0;0;0;1
90;8;591;591;1;50;50;1;4;0.3;0;0;0;1
90;9;603;603;1;51;51;1;4;0.3;0;0;0;1
90;10;635;637;3;53;54;2;4;0.3;0;0;0;1
90;11;639;641;3;54;54;1;4;0.3;0;0;0;1
90;12;649;649;1;55;55;1;4;0.3;0;0;0;1
90;13;651;653;3;55;55;1;4;0.3;0;0;0;1
90;14;683;683;1;57;57;1;4;0.3;0;0;0;1
90;15;689;701;13;58;59;2;4;0.3;0;0;0;1
90;16;703;703;1;59;59;1;4;0.3;0;0;0;1
90;17;705;705;1;59;59;1;4;0.3;0;0;0;1
90;18;707;707;1;59;59;1;4;0.3;0;0;0;1
90;19;709;709;1;60;60;1;4;0.3;0;0;0;1
90;20;891;891;1;75;75;1;4;0.3;0;0;0;1
90;21;893;895;3;75;75;1;4;0.3;0;0;0;1
90;22;899;899;1;75;75;1;4;0.3;0;0;0;1
91;1;1;20;20;1;2;2;4;0.3;0;0;1;1
91;1;1;20;20;1;2;2;4;0.3;0.5;0;1;0.5
91;1;1;20;20;1;2;2;4;0.3;1;0;1;0
91;1;386;500;115;33;42;10;4;0.3;0;0;0;1
91;1;386;611;226;33;51;19;4;0.3;0.5;0;0;0.5
91;1;386;637;252;33;54;22;4;0.3;1;0;0;0
91;2;22;43;22;2;4;3;4;0.3;0;0;1;1
91;2;22;43;22;2;4;3;4;0.3;0.5;0;1;0.5
91;2;22;43;22;2;4;3;4;0.3;1;0;1;0
91;2;509;517;9;43;44;2;4;0.3;0;0;0;1
91;2;779;843;65;65;71;7;4;0.3;0.5;0;0;0.5
91;2;779;861;83;65;72;8;4;0.3;1;0;0;0
91;3;45;141;97;4;12;9;4;0.3;0;0;1;1
91;3;45;141;97;4;12;9;4;0.3;0.5;0;1;0.5
91;3;45;141;97;4;12;9;4;0.3;1;0;1;0
91;3;519;525;7;44;44;1;4;0.3;0;0;0;1
91;4;143;195;53;12;17;6;4;0.3;0;0;1;1
91;4;143;195;53;12;17;6;4;0.3;0.5;0;1;0.5
91;4;143;195;53;12;17;6;4;0.3;1;0;1;0
91;4;527;559;33;44;47;4;4;0.3;0;0;0;1
91;5;197;279;83;17;24;8;4;0.3;0;0;1;1
91;5;197;279;83;17;24;8;4;0.3;0.5;0;1;0.5
91;5;197;279;83;17;24;8;4;0.3;1;0;1;0
91;5;563;563;1;47;47;1;4;0.3;0;0;0;1
91;6;281;384;104;24;32;9;4;0.3;0;0;1;1
91;6;281;384;104;24;32;9;4;0.3;0.5;0;1;0.5
91;6;281;384;104;24;32;9;4;0.3;1;0;1;0
91;6;567;567;1;48;48;1;4;0.3;0;0;0;1
91;7;579;581;3;49;49;1;4;0.3;0;0;0;1
91;8;593;593;1;50;50;1;4;0.3;0;0;0;1
91;9;595;595;1;50;50;1;4;0.3;0;0;0;1
91;10;597;599;3;50;50;1;4;0.3;0;0;0;1
91;11;603;603;1;51;51;1;4;0.3;0;0;0;1
91;12;779;781;3;65;66;2;4;0.3;0;0;0;1
91;13;783;783;1;66;66;1;4;0.3;0;0;0;1
91;14;791;791;1;66;66;1;4;0.3;0;0;0;1
91;15;793;801;9;67;67;1;4;0.3;0;0;0;1
91;16;811;815;5;68;68;1;4;0.3;0;0;0;1
91;17;821;821;1;69;69;1;4;0.3;0;0;0;1
91;18;827;831;5;69;70;2;4;0.3;0;0;0;1
92;1;1;113;113;1;10;10;4;0.3;0;0;1;1
92;1;1;113;113;1;10;10;4;0.3;0.5;0;1;0.5
92;1;1;113;113;1;10;10;4;0.3;1;0;1;0
92;1;455;500;46;38;42;5;4;0.3;0;0;0;1
92;1;455;589;135;38;50;13;4;0.3;0.5;0;0;0.5
92;1;717;723;7;60;61;2;4;0.3;1;0;0;0
92;2;115;301;187;10;26;17;4;0.3;0;0;1;1
92;2;115;301;187;10;26;17;4;0.3;0.5;0;1;0.5
92;2;115;301;187;10;26;17;4;0.3;1;0;1;0
92;2;503;577;75;42;49;8;4;0.3;0;0;0;1
92;2;675;689;15;57;58;2;4;0.3;0.5;0;0;0.5
92;3;303;352;50;26;30;5;4;0.3;0;0;1;1
92;3;303;352;50;26;30;5;4;0.3;0.5;0;1;0.5
92;3;303;352;50;26;30;5;4;0.3;1;0;1;0
92;3;627;627;1;53;53;1;4;0.3;0;0;0;1
92;4;354;453;100;30;38;9;4;0.3;0;0;1;1
92;4;354;453;100;30;38;9;4;0.3;0.5;0;1;0.5
92;4;354;453;100;30;38;9;4;0.3;1;0;1;0
92;4;629;661;33;53;56;4;4;0.3;0;0;0;1
92;5;455;666;212;38;56;19;4;0.3;1;0;1;0
92;5;627;666;40;53;56;4;4;0.3;0.5;0;1;0.5
92;6;668;673;6;56;57;2;4;0.3;0.5;0;1;0.5
92;6;668;673;6;56;57;2;4;0.3;1;0;1;0
92;7;675;715;41;57;60;4;4;0.3;1;0;1;0
93;1;1;151;151;1;13;13;4;0.3;0;0;0;1
93;1;1;151;151;1;13;13;4;0.3;0.5;0;0;0.5
93;1;1;151;151;1;13;13;4;0.3;1;0;0;0
94;1;1;217;217;1;19;19;4;0.3;0;0;1;1
94;1;1;217;217;1;19;19;4;0.3;0.5;0;1;0.5
94;1;1;217;217;1;19;19;4;0.3;1;0;1;0
94;1;288;415;128;24;35;12;4;0.3;0;0;0;1
94;1;288;415;128;24;35;12;4;0.3;0.5;0;0;0.5
94;1;288;415;128;24;35;12;4;0.3;1;0;0;0
94;2;219;286;68;19;24;6;4;0.3;0;0;1;1
94;2;219;286;68;19;24;6;4;0.3;0.5;0;1;0.5
